#   ix    iy    iz      toten(eV)
     4    27     0     -20038.903107248254
     5    27     0     -20038.901480143413
     6    27     0     -20038.899719158555
     7    27     0     -20038.898201307427
     8    27     0     -20038.897399932106
     9    27     0     -20038.897196254875
    10    27     0     -20038.896886045073
    11    27     0     -20038.896262087987
    12    27     0     -20038.896062764583
    13    27     0     -20038.896755566479
    14    27     0     -20038.897944567998
    15    27     0     -20038.898772474426
    16    27     0     -20038.898765807637
    17    27     0     -20038.897949193935
    18    27     0     -20038.896743865582
    19    27     0     -20038.896048750721
    20    27     0     -20038.896276918196
    21    27     0     -20038.896874344180
    22    27     0     -20038.897184145811
    23    27     0     -20038.897395034055
    24    27     0     -20038.898196817550
    25    27     0     -20038.899720519123
    26    27     0     -20038.901481776094
    27    27     0     -20038.903116228012
    28    27     0     -20038.904242235174
    29    27     0     -20038.904370536864
    30    27     0     -20038.903533786735
    31    27     0     -20038.902759350683
     0    28     0     -20038.895935959525
     1    28     0     -20038.904206588257
     2    28     0     -20038.919738983586
     3    28     0     -20038.932643167173
     4    28     0     -20038.935165390561
     5    28     0     -20038.925703855508
     6    28     0     -20038.909386683801
     7    28     0     -20038.895453909816
     8    28     0     -20038.892076160442
     9    28     0     -20038.900728292814
    10    28     0     -20038.915296724783
    11    28     0     -20038.926532442219
    12    28     0     -20038.927899814378
    13    28     0     -20038.918941826025
    14    28     0     -20038.905135584984
    15    28     0     -20038.894998663323
    16    28     0     -20038.894990363850
    17    28     0     -20038.905123748031
    18    28     0     -20038.918927948216
    19    28     0     -20038.927891650961
    20    28     0     -20038.926519788925
    21    28     0     -20038.915309242020
    22    28     0     -20038.900726115902
    23    28     0     -20038.892070173937
    24    28     0     -20038.895453365589
    25    28     0     -20038.909377704047
    26    28     0     -20038.925712291035
    27    28     0     -20038.935168655928
    28    28     0     -20038.932645071967
    29    28     0     -20038.919749868139
    30    28     0     -20038.904229717937
    31    28     0     -20038.895943170541
     0    29     0     -20038.876374238178
     1    29     0     -20038.890646474207
     2    29     0     -20038.917659353388
     3    29     0     -20038.940572156953
     4    29     0     -20038.945741640055
     5    29     0     -20038.930074956537
     6    29     0     -20038.902420296810
     7    29     0     -20038.879063947654
     8    29     0     -20038.874183177359
     9    29     0     -20038.890410279375
    10    29     0     -20038.917121520342
    11    29     0     -20038.937755506362
    12    29     0     -20038.940265484631
    13    29     0     -20038.923466671389
    14    29     0     -20038.897571499892
    15    29     0     -20038.878584483027
    16    29     0     -20038.878586795996
    17    29     0     -20038.897574629205
    18    29     0     -20038.923469800695
    19    29     0     -20038.940261130807
    20    29     0     -20038.937752649166
    21    29     0     -20038.917107642534
    22    29     0     -20038.890393136204
    23    29     0     -20038.874180048049
    24    29     0     -20038.879072247124
    25    29     0     -20038.902443290430
    26    29     0     -20038.930088970399
    27    29     0     -20038.945745857818
    28    29     0     -20038.940576782887
    29    29     0     -20038.917662074531
    30    29     0     -20038.890649467459
    31    29     0     -20038.876372061270
     0    30     0     -20038.850023548079
     1    30     0     -20038.867586048877
     2    30     0     -20038.900744483588
     3    30     0     -20038.928886907415
     4    30     0     -20038.935268521713
     5    30     0     -20038.916085038640
     6    30     0     -20038.882304823754
     7    30     0     -20038.853993825393
     8    30     0     -20038.848620801120
     9    30     0     -20038.869415742491
    10    30     0     -20038.903121670290
    11    30     0     -20038.929069359758
    12    30     0     -20038.932099075504
    13    30     0     -20038.910723715264
    14    30     0     -20038.877795624940
    15    30     0     -20038.853654907572
    16    30     0     -20038.853660213794
    17    30     0     -20038.877795216769
    18    30     0     -20038.910719089330
    19    30     0     -20038.932096218308
    20    30     0     -20038.929071944840
    21    30     0     -20038.903121942403
    22    30     0     -20038.869412885295
    23    30     0     -20038.848625427054
    24    30     0     -20038.853976818275
    25    30     0     -20038.882298429078
    26    30     0     -20038.916087215552
    27    30     0     -20038.935272875537
    28    30     0     -20038.928884322333
    29    30     0     -20038.900745027815
    30    30     0     -20038.867600470912
    31    30     0     -20038.850039466743
     0    31     0     -20038.833405962669
     1    31     0     -20038.850596075645
     2    31     0     -20038.882802111839
     3    31     0     -20038.910050233455
     4    31     0     -20038.916023676964
     5    31     0     -20038.897042238434
     6    31     0     -20038.863887885429
     7    31     0     -20038.836283294651
     8    31     0     -20038.831379802850
     9    31     0     -20038.852339509162
    10    31     0     -20038.885860535596
    11    31     0     -20038.911549716897
    12    31     0     -20038.914324598009
    13    31     0     -20038.892730594278
    14    31     0     -20038.859591751767
    15    31     0     -20038.835271303200
    16    31     0     -20038.835286269459
    17    31     0     -20038.859597194045
    18    31     0     -20038.892719029442
    19    31     0     -20038.914321604752
    20    31     0     -20038.911546315470
    21    31     0     -20038.885860535596
    22    31     0     -20038.852342502418
    23    31     0     -20038.831383068216
    24    31     0     -20038.836274042784
    25    31     0     -20038.863899042099
    26    31     0     -20038.897046184080
    27    31     0     -20038.916020275541
    28    31     0     -20038.910051730083
    29    31     0     -20038.882801839725
    30    31     0     -20038.850564918608
    31    31     0     -20038.833389227668
     0     0     1     -20038.938029116853
     1     0     1     -20038.937592782273
     2     0     1     -20038.936577525452
     3     0     1     -20038.935711387025
     4     0     1     -20038.935695604421
     5     0     1     -20038.936684738313
     6     0     1     -20038.938165854066
     7     0     1     -20038.939383291487
     8     0     1     -20038.939909831810
     9     0     1     -20038.939692548891
    10     0     1     -20038.939016890170
    11     0     1     -20038.938439736667
    12     0     1     -20038.938398375361
    13     0     1     -20038.938896207674
    14     0     1     -20038.939532409884
    15     0     1     -20038.939907790958
    16     0     1     -20038.939909423640
    17     0     1     -20038.939534178626
    18     0     1     -20038.938907636457
    19     0     1     -20038.938408579634
    20     0     1     -20038.938437423702
    21     0     1     -20038.939007502242
    22     0     1     -20038.939682888849
