#   ix    iy    iz      toten(eV)
     4    27     0     -20041.089950984198
     5    27     0     -20041.092548855242
     6    27     0     -20041.097533845146
     7    27     0     -20041.102963741214
     8    27     0     -20041.107066265864
     9    27     0     -20041.108968613877
    10    27     0     -20041.108730242129
    11    27     0     -20041.107904104447
    12    27     0     -20041.108748473758
    13    27     0     -20041.112215612538
    14    27     0     -20041.116949033178
    15    27     0     -20041.120291407748
    16    27     0     -20041.120286373643
    17    27     0     -20041.116949577405
    18    27     0     -20041.112212483229
    19    27     0     -20041.108737181035
    20    27     0     -20041.107904784727
    21    27     0     -20041.108733371442
    22    27     0     -20041.108965892738
    23    27     0     -20041.107093477251
    24    27     0     -20041.102961972476
    25    27     0     -20041.097528674982
    26    27     0     -20041.092566406587
    27    27     0     -20041.089943228955
    28    27     0     -20041.090509225785
    29    27     0     -20041.093044374586
    30    27     0     -20041.095829868140
    31    27     0     -20041.098215490372
     0    28     0     -20041.095538026020
     1    28     0     -20041.102113521451
     2    28     0     -20041.115996362543
     3    28     0     -20041.128304208600
     4    28     0     -20041.132307819858
     5    28     0     -20041.126728805393
     6    28     0     -20041.115801256903
     7    28     0     -20041.106916195069
     8    28     0     -20041.106529929439
     9    28     0     -20041.115706153108
    10    28     0     -20041.129235246179
    11    28     0     -20041.139806189451
    12    28     0     -20041.142494538355
    13    28     0     -20041.137114575180
    14    28     0     -20041.127843383772
    15    28     0     -20041.120875636210
    16    28     0     -20041.120864071374
    17    28     0     -20041.127858077922
    18    28     0     -20041.137120289575
    19    28     0     -20041.142491817216
    20    28     0     -20041.139800339002
    21    28     0     -20041.129242049028
    22    28     0     -20041.115694452212
    23    28     0     -20041.106549657696
    24    28     0     -20041.106929800761
    25    28     0     -20041.115793773773
    26    28     0     -20041.126724451569
    27    28     0     -20041.132305642946
    28    28     0     -20041.128304616770
    29    28     0     -20041.115990239981
    30    28     0     -20041.102101956611
    31    28     0     -20041.095512583375
     0    29     0     -20041.080003453782
     1    29     0     -20041.093564656290
     2    29     0     -20041.120225964365
     3    29     0     -20041.143779868184
     4    29     0     -20041.151227896713
     5    29     0     -20041.139568225881
     6    29     0     -20041.116805220998
     7    29     0     -20041.097445952371
     8    29     0     -20041.094111877268
     9    29     0     -20041.109309300431
    10    29     0     -20041.133728390276
    11    29     0     -20041.153096366554
    12    29     0     -20041.157070725571
    13    29     0     -20041.144664238240
    14    29     0     -20041.124361822960
    15    29     0     -20041.109234060947
    16    29     0     -20041.109244673389
    17    29     0     -20041.124358557594
    18    29     0     -20041.144661108930
    19    29     0     -20041.157076848132
    20    29     0     -20041.153102761229
    21    29     0     -20041.133754377151
    22    29     0     -20041.109317191735
    23    29     0     -20041.094105074422
    24    29     0     -20041.097425815944
    25    29     0     -20041.116807942140
    26    29     0     -20041.139567953767
    27    29     0     -20041.151224495294
    28    29     0     -20041.143778643673
    29    29     0     -20041.120230046072
    30    29     0     -20041.093583432150
    31    29     0     -20041.080017195534
     0    30     0     -20041.056832278115
     1    30     0     -20041.074227564943
     2    30     0     -20041.107718522791
     3    30     0     -20041.137241652355
     4    30     0     -20041.146517197583
     5    30     0     -20041.131694883385
     6    30     0     -20041.102798432043
     7    30     0     -20041.078096343779
     8    30     0     -20041.073569457563
     9    30     0     -20041.092350212122
    10    30     0     -20041.122946694817
    11    30     0     -20041.147206734113
    12    30     0     -20041.151865051324
    13    30     0     -20041.135526382623
    14    30     0     -20041.109023852991
    15    30     0     -20041.089355326953
    16    30     0     -20041.089353286101
    17    30     0     -20041.109033785146
    18    30     0     -20041.135525566282
    19    30     0     -20041.151872942628
    20    30     0     -20041.147198978870
    21    30     0     -20041.122933089126
    22    30     0     -20041.092390484977
    23    30     0     -20041.073563607119
    24    30     0     -20041.078115663866
    25    30     0     -20041.102793806105
    26    30     0     -20041.131704271313
    27    30     0     -20041.146521959578
    28    30     0     -20041.137244237438
    29    30     0     -20041.107722060271
    30    30     0     -20041.074217088557
    31    30     0     -20041.056825883436
     0    31     0     -20041.042198946987
     1    31     0     -20041.059454775463
     2    31     0     -20041.092448717343
     3    31     0     -20041.121521090296
     4    31     0     -20041.130690783230
     5    31     0     -20041.116137453584
     6    31     0     -20041.087746997971
     7    31     0     -20041.063606960888
     8    31     0     -20041.059360079838
     9    31     0     -20041.078040016208
    10    31     0     -20041.108427107290
    11    31     0     -20041.132564695345
    12    31     0     -20041.137133078922
    13    31     0     -20041.120667605162
    14    31     0     -20041.093989834200
    15    31     0     -20041.074271103156
    16    31     0     -20041.074282395883
    17    31     0     -20041.094018950385
    18    31     0     -20041.120645836058
    19    31     0     -20041.137143555308
    20    31     0     -20041.132577212582
    21    31     0     -20041.108437175502
    22    31     0     -20041.078035798444
    23    31     0     -20041.059365113942
    24    31     0     -20041.063621927151
    25    31     0     -20041.087744412889
    26    31     0     -20041.116157453951
    27    31     0     -20041.130710783600
    28    31     0     -20041.121534832044
    29    31     0     -20041.092446948602
    30    31     0     -20041.059476408514
    31    31     0     -20041.042217858900
     0     0     1     -20041.150644484595
     1     0     1     -20041.149184185550
     2     0     1     -20041.147235986351
     3     0     1     -20041.145728067382
     4     0     1     -20041.145403435545
     5     0     1     -20041.146191205175
     6     0     1     -20041.147195033216
     7     0     1     -20041.147364015924
     8     0     1     -20041.146260458154
     9     0     1     -20041.144157970397
    10     0     1     -20041.141910173836
    11     0     1     -20041.140768384070
    12     0     1     -20041.141676291973
    13     0     1     -20041.144472397966
    14     0     1     -20041.147827425833
    15     0     1     -20041.150034677426
    16     0     1     -20041.150039031250
    17     0     1     -20041.147829738802
    18     0     1     -20041.144472670079
    19     0     1     -20041.141679965509
    20     0     1     -20041.140770833095
    21     0     1     -20041.141914255546
    22     0     1     -20041.144161099706
