#   ix    iy    iz      toten(eV)
     5    27     0     -20040.060953501761
     6    27     0     -20040.053514044819
     7    27     0     -20040.046461397731
     8    27     0     -20040.042271524537
     9    27     0     -20040.041534368083
    10    27     0     -20040.042691124108
    11    27     0     -20040.043748014352
    12    27     0     -20040.043616719413
    13    27     0     -20040.042357512517
    14    27     0     -20040.040539791913
    15    27     0     -20040.039121806574
    16    27     0     -20040.039117860924
    17    27     0     -20040.040516254063
    18    27     0     -20040.042351253895
    19    27     0     -20040.043615086732
    20    27     0     -20040.043736721625
    21    27     0     -20040.042691396226
    22    27     0     -20040.041524844095
    23    27     0     -20040.042258599125
    24    27     0     -20040.046472282287
    25    27     0     -20040.053508330428
    26    27     0     -20040.060940440297
    27    27     0     -20040.066214415121
    28    27     0     -20040.067909548427
    29    27     0     -20040.066015091717
    30    27     0     -20040.062055835017
    31    27     0     -20040.058514409156
     0    28     0     -20040.048145918598
     1    28     0     -20040.057804464090
     2    28     0     -20040.074611576802
     3    28     0     -20040.087915903823
     4    28     0     -20040.089022590902
     5    28     0     -20040.076131604837
     6    28     0     -20040.055145367423
     7    28     0     -20040.037198641854
     8    28     0     -20040.032043172614
     9    28     0     -20040.041683758591
    10    28     0     -20040.058760264030
    11    28     0     -20040.071904724158
    12    28     0     -20040.072858347186
    13    28     0     -20040.060836628858
    14    28     0     -20040.042725546515
    15    28     0     -20040.029410334941
    16    28     0     -20040.029410062827
    17    28     0     -20040.042719423953
    18    28     0     -20040.060839622111
    19    28     0     -20040.072854129423
    20    28     0     -20040.071904043874
    21    28     0     -20040.058763257282
    22    28     0     -20040.041672329808
    23    28     0     -20040.032026573670
    24    28     0     -20040.037204628356
    25    28     0     -20040.055175163892
    26    28     0     -20040.076118679430
    27    28     0     -20040.089033475459
    28    28     0     -20040.087910733659
    29    28     0     -20040.074605046069
    30    28     0     -20040.057795212215
    31    28     0     -20040.048135034041
     0    29     0     -20040.024947531540
     1    29     0     -20040.039626577793
     2    29     0     -20040.066697689341
     3    29     0     -20040.088808981520
     4    29     0     -20040.091749443916
     5    29     0     -20040.072290309501
     6    29     0     -20040.040199377472
     7    29     0     -20040.013354936767
     8    29     0     -20040.007668301270
     9    29     0     -20040.026059933007
    10    29     0     -20040.056161168472
    11    29     0     -20040.078924717582
    12    29     0     -20040.080395493009
    13    29     0     -20040.059226939306
    14    29     0     -20040.027393835160
    15    29     0     -20040.004103745730
    16    29     0     -20040.004087146783
    17    29     0     -20040.027360093041
    18    29     0     -20040.059194829868
    19    29     0     -20040.080393588210
    20    29     0     -20040.078924445468
    21    29     0     -20040.056161576646
    22    29     0     -20040.026062109919
    23    29     0     -20040.007672655094
    24    29     0     -20040.013358746364
    25    29     0     -20040.040189309260
    26    29     0     -20040.072283234538
    27    29     0     -20040.091738967534
    28    29     0     -20040.088806532494
    29    29     0     -20040.066699730196
    30    29     0     -20040.039634877263
    31    29     0     -20040.024940864751
     0    30     0     -20039.995998698279
     1    30     0     -20040.013372488113
     2    30     0     -20040.045794038484
     3    30     0     -20040.072294663321
     4    30     0     -20040.075729828721
     5    30     0     -20040.052244089424
     6    30     0     -20040.013686235397
     7    30     0     -20039.981854763937
     8    30     0     -20039.975989213573
     9    30     0     -20039.999418217132
    10    30     0     -20040.036808158460
    11    30     0     -20040.064753571853
    12    30     0     -20040.066098222502
    13    30     0     -20040.039192284064
    14    30     0     -20039.999076986351
    15    30     0     -20039.969769643078
    16    30     0     -20039.969777262268
    17    30     0     -20039.999085966108
    18    30     0     -20040.039202216223
    19    30     0     -20040.066092372053
    20    30     0     -20040.064786769741
    21    30     0     -20040.036796457563
    22    30     0     -20039.999405835952
    23    30     0     -20039.975975335768
    24    30     0     -20039.981866873004
    25    30     0     -20040.013679568608
    26    30     0     -20040.052247082676
    27    30     0     -20040.075727787866
    28    30     0     -20040.072310309868
    29    30     0     -20040.045834039222
    30    30     0     -20040.013359154535
    31    30     0     -20039.995999650677
     0    31     0     -20039.978215241026
     1    31     0     -20039.994676905193
     2    31     0     -20040.025662374654
     3    31     0     -20040.050788144203
     4    31     0     -20040.053426015984
     5    31     0     -20040.029941637255
     6    31     0     -20039.991956582911
     7    31     0     -20039.960909479658
     8    31     0     -20039.955353050645
     9    31     0     -20039.978381230481
    10    31     0     -20040.015048029221
    11    31     0     -20040.042176964966
    12    31     0     -20040.042856433280
    13    31     0     -20040.015438240502
    14    31     0     -20039.974972324071
    15    31     0     -20039.945570965458
    16    31     0     -20039.945564434725
    17    31     0     -20039.974977766349
    18    31     0     -20040.015437832331
    19    31     0     -20040.042854664542
    20    31     0     -20040.042203632129
    21    31     0     -20040.015052655159
    22    31     0     -20039.978384223738
    23    31     0     -20039.955368152961
    24    31     0     -20039.960900772014
    25    31     0     -20039.991962569413
    26    31     0     -20040.029944358394
    27    31     0     -20040.053429553464
    28    31     0     -20040.050793722537
    29    31     0     -20040.025665231849
    30    31     0     -20039.994675952796
    31    31     0     -20039.978214016515
     0     0     1     -20040.085810150700
     1     0     1     -20040.086332065086
     2     0     1     -20040.086273152436
     3     0     1     -20040.086241587225
     4     0     1     -20040.086894252327
     5     0     1     -20040.088437410042
     6     0     1     -20040.090468059741
     7     0     1     -20040.092458708703
     8     0     1     -20040.094072071792
     9     0     1     -20040.095197942897
    10     0     1     -20040.095780130505
    11     0     1     -20040.095808294289
    12     0     1     -20040.095260120914
    13     0     1     -20040.094161461195
    14     0     1     -20040.092791640011
    15     0     1     -20040.091799104699
    16     0     1     -20040.091800737380
    17     0     1     -20040.092793680866
    18     0     1     -20040.094164182334
    19     0     1     -20040.095259712743
    20     0     1     -20040.095806797664
    21     0     1     -20040.095778633880
    22     0     1     -20040.095194405418
